# t_days flux
1.333627568148338696e+03 1.782132187500000000e+05
1.333628957036893553e+03 1.781977656250000000e+05
1.333630345925449319e+03 1.781193125000000000e+05
1.333631734813538060e+03 1.781824687500000000e+05
1.333633123702092917e+03 1.781860312500000000e+05
1.333634512590648683e+03 1.781464062500000000e+05
1.333635901479203767e+03 1.781905468750000000e+05
1.333637290367758624e+03 1.782390000000000000e+05
1.333638679256313480e+03 1.781793750000000000e+05
1.333640068144869247e+03 1.781958593750000000e+05
1.333641457033424331e+03 1.782381875000000000e+05
1.333642845921978733e+03 1.781843437500000000e+05
1.333644234810534272e+03 1.781955000000000000e+05
1.333645623699089356e+03 1.782568437500000000e+05
1.333647012587177869e+03 1.781484375000000000e+05
1.333648401475733635e+03 1.782253437500000000e+05
1.333649790364289402e+03 1.782092031250000000e+05
1.333651179252844258e+03 1.781427656250000000e+05
1.333652568141399115e+03 1.782535781250000000e+05
1.333653957029954199e+03 1.782256718750000000e+05
1.333655345918509283e+03 1.782750781250000000e+05
1.333656734807064367e+03 1.782675468750000000e+05
1.333658123695153563e+03 1.781811093750000000e+05
1.333659512583709329e+03 1.782323437500000000e+05
1.333660901472264186e+03 1.781995312500000000e+05
1.333662290360818588e+03 1.782327812500000000e+05
1.333663679249374127e+03 1.781948593750000000e+05
1.333665068137929211e+03 1.782580156250000000e+05
1.333666457026018634e+03 1.781652500000000000e+05
1.333667845914574173e+03 1.782016250000000000e+05
1.333669234803129257e+03 1.781702656250000000e+05
1.333670623691684341e+03 1.781743437500000000e+05
1.333672012580239198e+03 1.782250625000000000e+05
1.333673401468794054e+03 1.782604531250000000e+05
1.333674790356883477e+03 1.781438593750000000e+05
1.333676179245438561e+03 1.781655937500000000e+05
1.333677568133994100e+03 1.781799062500000000e+05
1.333678957022549866e+03 1.781898593750000000e+05
1.333680345911104268e+03 1.781331406250000000e+05
1.333681734799193464e+03 1.782060625000000000e+05
1.333683123687749230e+03 1.781726875000000000e+05
1.333684512576303405e+03 1.782055781250000000e+05
1.333685901464858489e+03 1.781508437500000000e+05
1.333687290352948594e+03 1.781947343750000000e+05
1.333688679241504360e+03 1.781785000000000000e+05
1.333690068130059217e+03 1.781721875000000000e+05
1.333691457018613619e+03 1.781421562500000000e+05
1.333692845907169158e+03 1.782327031250000000e+05
1.333694234795258581e+03 1.782050937500000000e+05
1.333695623683812755e+03 1.782120937500000000e+05
1.333697012572368521e+03 1.782046562500000000e+05
1.333698401460924288e+03 1.782120156250000000e+05
1.333699790349012801e+03 1.782853125000000000e+05
1.333701179237567885e+03 1.781711250000000000e+05
1.333702568126123424e+03 1.781505937500000000e+05
1.333703957014212847e+03 1.782324062500000000e+05
1.333705345902767931e+03 1.781922500000000000e+05
1.333706734791322788e+03 1.781751250000000000e+05
1.333708123679877872e+03 1.782430625000000000e+05
1.333709512567967067e+03 1.781670468750000000e+05
1.333710901456522151e+03 1.781542500000000000e+05
1.333712290345077690e+03 1.781934375000000000e+05
1.333713679233167113e+03 1.781778125000000000e+05
1.333715068121722197e+03 1.781257343750000000e+05
1.333716457010277736e+03 1.782257187500000000e+05
1.333717845898832138e+03 1.781600156250000000e+05
1.333719234786921334e+03 1.781942812500000000e+05
1.333720623675477100e+03 1.782124218750000000e+05
1.333722012564032184e+03 1.781783906250000000e+05
1.333723401452121379e+03 1.781226875000000000e+05
1.333724790340676464e+03 1.781982968750000000e+05
1.333726179229232002e+03 1.782558281250000000e+05
1.333727568117321425e+03 1.783176093750000000e+05
1.333728957005875827e+03 1.782765625000000000e+05
1.333730345894431593e+03 1.782079687500000000e+05
1.333731734782521471e+03 1.781509218750000000e+05
1.333733123671075646e+03 1.781881562500000000e+05
1.333734512559165069e+03 1.781562656250000000e+05
1.333735901447720835e+03 1.781916718750000000e+05
1.333737290336275237e+03 1.781457656250000000e+05
1.333738679224364432e+03 1.782058281250000000e+05
1.333740068112920198e+03 1.781952187500000000e+05
1.333741457001475737e+03 1.782554062500000000e+05
1.333742845889565160e+03 1.781726250000000000e+05
1.333744234778119335e+03 1.781642031250000000e+05
1.333745623666209440e+03 1.782639375000000000e+05
1.333747012554764297e+03 1.782840937500000000e+05
1.333748401443318699e+03 1.781498125000000000e+05
1.333749790331408803e+03 1.781370625000000000e+05
1.333751179219964342e+03 1.781957656250000000e+05
1.333752568108053765e+03 1.781995625000000000e+05
1.333753956996608849e+03 1.781097500000000000e+05
1.333755345885163706e+03 1.782907656250000000e+05
1.333756734773253129e+03 1.781102656250000000e+05
1.333758123661807986e+03 1.781970937500000000e+05
1.333759512549897408e+03 1.781217031250000000e+05
1.333760901438452947e+03 1.781870625000000000e+05
1.333762290327008031e+03 1.782464843750000000e+05
1.333763679215096772e+03 1.782020625000000000e+05
1.333765068103652538e+03 1.781738906250000000e+05
1.333766456991741734e+03 1.782000468750000000e+05
1.333767845880296591e+03 1.782469843750000000e+05
1.333769234768386696e+03 1.782383281250000000e+05
1.333770623656941098e+03 1.782924375000000000e+05
1.333772012545030520e+03 1.782050312500000000e+05
1.333773401433586059e+03 1.782773593750000000e+05
1.333774790321675482e+03 1.782192500000000000e+05
1.333776179210230339e+03 1.781957343750000000e+05
1.333777568098319762e+03 1.780922500000000000e+05
1.333778956986875528e+03 1.781921718750000000e+05
1.333780345875430385e+03 1.781635468750000000e+05
1.333781734763519125e+03 1.782854531250000000e+05
1.333783123652074664e+03 1.781876406250000000e+05
1.333784512540164769e+03 1.782359218750000000e+05
1.333785901428719171e+03 1.781266562500000000e+05
1.333787290316808367e+03 1.782530468750000000e+05
1.333788679205364133e+03 1.781857500000000000e+05
1.333790068093453328e+03 1.781272031250000000e+05
1.333791456981542751e+03 1.781792031250000000e+05
1.333792845870097608e+03 1.782121562500000000e+05
1.333794234758187713e+03 1.782575312500000000e+05
1.333795623646742570e+03 1.781636718750000000e+05
1.333797012534831310e+03 1.782347500000000000e+05
1.333798401423387077e+03 1.781691250000000000e+05
1.333799790311476499e+03 1.782152812500000000e+05
1.333801179200030674e+03 1.782472500000000000e+05
1.333802568088120779e+03 1.782045000000000000e+05
1.333803956976676545e+03 1.781993281250000000e+05
1.333805345864765741e+03 1.782186250000000000e+05
1.333806734753320598e+03 1.781405937500000000e+05
1.333808123641410020e+03 1.781727031250000000e+05
1.333809512529499443e+03 1.781717343750000000e+05
1.333810901418054527e+03 1.782650468750000000e+05
1.333812290306143723e+03 1.781927187500000000e+05
1.333813679194699489e+03 1.782854531250000000e+05
1.333815068082788684e+03 1.782392031250000000e+05
1.333816456971343769e+03 1.782115937500000000e+05
1.333817845859433874e+03 1.782728906250000000e+05
1.333819234747522387e+03 1.782128750000000000e+05
1.333820623636077471e+03 1.781364687500000000e+05
1.333822012524167349e+03 1.781696093750000000e+05
1.333823401412722433e+03 1.781983437500000000e+05
1.333824790300811856e+03 1.781742187500000000e+05
1.333826179188901051e+03 1.782649687500000000e+05
1.333827568077456817e+03 1.780957031250000000e+05
1.333828956965546013e+03 1.782021718750000000e+05
1.333830345853634753e+03 1.781667500000000000e+05
1.333831734742190292e+03 1.781331406250000000e+05
1.333833123630280397e+03 1.781995000000000000e+05
1.333834512518834799e+03 1.781488281250000000e+05
1.333835901406923995e+03 1.782114687500000000e+05
1.333837290295014100e+03 1.782525000000000000e+05
1.333838679183568274e+03 1.782467187500000000e+05
1.333840068071657697e+03 1.781791718750000000e+05
1.333841456959747575e+03 1.781412812500000000e+05
1.333842845848302659e+03 1.781220781250000000e+05
1.333844234736392082e+03 1.782423593750000000e+05
1.333845623624481505e+03 1.781232343750000000e+05
1.333847012513037043e+03 1.781477031250000000e+05
1.333848401401126466e+03 1.782247656250000000e+05
1.333849790289214980e+03 1.782592031250000000e+05
1.333851179177770746e+03 1.782870937500000000e+05
1.333852568065859941e+03 1.782116093750000000e+05
1.333853956953949364e+03 1.781779843750000000e+05
1.333855345842039242e+03 1.782210000000000000e+05
1.333856734730594326e+03 1.781992656250000000e+05
1.333858123618683749e+03 1.782090312500000000e+05
1.333859512506773171e+03 1.782259843750000000e+05
1.333860901395328028e+03 1.781946406250000000e+05
1.333862290283417224e+03 1.782115468750000000e+05
1.333863679171506647e+03 1.782460781250000000e+05
1.333865068059596751e+03 1.782945937500000000e+05
1.333866456948152518e+03 1.781557656250000000e+05
1.333867845836241031e+03 1.782914218750000000e+05
1.333869234724330454e+03 1.782120156250000000e+05
1.333870623612885993e+03 1.782849531250000000e+05
1.333872012500974733e+03 1.781907812500000000e+05
1.333873401389063929e+03 1.782090000000000000e+05
1.333874790277154034e+03 1.781915625000000000e+05
1.333876179165708891e+03 1.782078125000000000e+05
1.333877568053798313e+03 1.782227968750000000e+05
1.333878956941887736e+03 1.781824531250000000e+05
1.333880345829977614e+03 1.781148125000000000e+05
1.333881734718532698e+03 1.782091406250000000e+05
1.333883123606621211e+03 1.782109375000000000e+05
1.333884512494711316e+03 1.782139531250000000e+05
1.333885901382801421e+03 1.782468906250000000e+05
1.333887290270889935e+03 1.781920000000000000e+05
1.333888679159445019e+03 1.781923437500000000e+05
1.333890068047534896e+03 1.781875000000000000e+05
1.333891456935624319e+03 1.781835468750000000e+05
1.333892845823713742e+03 1.782261562500000000e+05
1.333894234711803165e+03 1.782428281250000000e+05
1.333895623600358704e+03 1.781683906250000000e+05
1.333897012488448127e+03 1.781839687500000000e+05
1.333898401376536640e+03 1.782394531250000000e+05
1.333899790264626745e+03 1.781942500000000000e+05
1.333901179152715940e+03 1.781594843750000000e+05
1.333902568040805363e+03 1.782349687500000000e+05
1.333903956929361129e+03 1.782087343750000000e+05
1.333905345817450325e+03 1.781953437500000000e+05
1.333906734705539748e+03 1.781660937500000000e+05
1.333908123593629171e+03 1.781473281250000000e+05
1.333909512481718366e+03 1.781683750000000000e+05
1.333910901369807789e+03 1.782471562500000000e+05
1.333912290258362646e+03 1.781511562500000000e+05
1.333913679146452068e+03 1.782241562500000000e+05
1.333915068034541491e+03 1.782297812500000000e+05
1.333916456922630687e+03 1.783075156250000000e+05
1.333917845810720792e+03 1.781824062500000000e+05
1.333919234698810669e+03 1.781739687500000000e+05
1.333920623586899410e+03 1.781924218750000000e+05
1.333922012474988605e+03 1.782037812500000000e+05
1.333923401363544372e+03 1.782442500000000000e+05
1.333924790251633112e+03 1.781729218750000000e+05
1.333926179139722308e+03 1.781842343750000000e+05
1.333927568027812413e+03 1.782406718750000000e+05
1.333928956915902290e+03 1.781029062500000000e+05
1.333930345803991713e+03 1.781961562500000000e+05
1.333931734692080454e+03 1.781532343750000000e+05
1.333933123580170559e+03 1.782423125000000000e+05
1.333934512468259754e+03 1.781688906250000000e+05
1.333935901356348495e+03 1.782302812500000000e+05
1.333937290244438373e+03 1.782001406250000000e+05
1.333938679132994139e+03 1.781472500000000000e+05
1.333940068021083334e+03 1.781961875000000000e+05
1.333941456909172757e+03 1.782648125000000000e+05
1.333942845797262180e+03 1.782228906250000000e+05
1.333944234685351375e+03 1.781684062500000000e+05
1.333945623573440798e+03 nan
1.333947012461529994e+03 1.781647031250000000e+05
1.333948401349620099e+03 1.781528906250000000e+05
1.333949790237709294e+03 1.782191250000000000e+05
1.333951179125798035e+03 1.781904687500000000e+05
1.333952568013888140e+03 1.781094531250000000e+05
1.333953956901977563e+03 1.782146406250000000e+05
1.333955345790066758e+03 1.782272656250000000e+05
1.333956734678156863e+03 1.781974687500000000e+05
1.333958123566246059e+03 1.782488593750000000e+05
1.333959512454335481e+03 1.781330781250000000e+05
1.333960901342424677e+03 1.781482812500000000e+05
1.333962290230514100e+03 1.781687343750000000e+05
1.333963679118603523e+03 1.782103125000000000e+05
1.333965068006692718e+03 1.782095468750000000e+05
1.333966456894782823e+03 1.782790781250000000e+05
1.333967845782872701e+03 1.781628750000000000e+05
1.333969234670961441e+03 1.781580625000000000e+05
1.333970623559050637e+03 1.781899375000000000e+05
1.333972012447140742e+03 1.781559687500000000e+05
1.333973401335229482e+03 1.782154218750000000e+05
1.333974790223318905e+03 1.782751093750000000e+05
1.333976179111408783e+03 1.781884531250000000e+05
1.333977567999498888e+03 1.781459375000000000e+05
1.333978956887588083e+03 1.781450625000000000e+05
1.333980345775676824e+03 1.782350000000000000e+05
1.333981734663766929e+03 1.781218906250000000e+05
1.333983123551856124e+03 1.781754375000000000e+05
1.333984512439944865e+03 1.781590625000000000e+05
1.333985901328034743e+03 1.782819375000000000e+05
1.333987290216124848e+03 1.782345312500000000e+05
1.333988679103747927e+03 1.782285156250000000e+05
1.333990067991837122e+03 1.782971406250000000e+05
1.333991456879927227e+03 1.781914531250000000e+05
1.333992845768016423e+03 1.782333281250000000e+05
1.333994234656105846e+03 1.782978593750000000e+05
1.333995623544195041e+03 1.782375468750000000e+05
1.333997012432284464e+03 1.782673125000000000e+05
1.333998401320373887e+03 1.781418281250000000e+05
1.333999790208463082e+03 1.782293125000000000e+05
1.334001179096553187e+03 1.781883281250000000e+05
1.334002567984642610e+03 1.782047187500000000e+05
1.334003956872266144e+03 1.781742656250000000e+05
1.334005345760356249e+03 1.781670000000000000e+05
1.334006734648444763e+03 1.781564218750000000e+05
1.334008123536534185e+03 1.781529843750000000e+05
1.334009512424624063e+03 1.781774375000000000e+05
1.334010901312713486e+03 1.782225000000000000e+05
1.334012290200802909e+03 1.782146093750000000e+05
1.334013679088892331e+03 1.782060156250000000e+05
1.334015067976516548e+03 1.781997500000000000e+05
1.334016456864605971e+03 1.782313750000000000e+05
1.334017845752694484e+03 1.782231718750000000e+05
1.334019234640784589e+03 1.782679687500000000e+05
1.334020623528874694e+03 1.781949531250000000e+05
1.334022012416963207e+03 1.781754375000000000e+05
1.334023401304586969e+03 1.782554218750000000e+05
1.334024790192676846e+03 1.782478125000000000e+05
1.334026179080765360e+03 1.782475156250000000e+05
1.334027567968854783e+03 1.782672187500000000e+05
1.334028956856944887e+03 1.781722656250000000e+05
1.334030345745034992e+03 1.781370937500000000e+05
1.334031734632658527e+03 1.782210625000000000e+05
1.334033123520747267e+03 1.782584531250000000e+05
1.334034512408837145e+03 1.782310781250000000e+05
1.334035901296926568e+03 1.781245937500000000e+05
1.334037290185015081e+03 1.781813281250000000e+05
1.334038679072639525e+03 1.780886718750000000e+05
1.334040067960729630e+03 1.781703750000000000e+05
1.334041456848819053e+03 1.781739687500000000e+05
1.334042845736908248e+03 1.781965468750000000e+05
1.334044234624531782e+03 1.781064218750000000e+05
1.334045623512621205e+03 1.782377812500000000e+05
1.334047012400710628e+03 1.782836562500000000e+05
1.334048401288800051e+03 1.781387656250000000e+05
1.334049790176889928e+03 1.782046562500000000e+05
1.334051179064513690e+03 1.781610000000000000e+05
1.334052567952602885e+03 1.782606875000000000e+05
1.334053956840692990e+03 1.782425937500000000e+05
1.334055345728781504e+03 1.781977031250000000e+05
1.334056734616405265e+03 1.782292500000000000e+05
1.334058123504495143e+03 1.781146250000000000e+05
1.334059512392584566e+03 1.781976875000000000e+05
1.334060901280208327e+03 1.782854531250000000e+05
1.334062290168297750e+03 1.781930000000000000e+05
1.334063679056386945e+03 1.782003125000000000e+05
1.334065067944476141e+03 1.782177343750000000e+05
1.334066456832099902e+03 1.782373906250000000e+05
1.334067845720190007e+03 1.782513437500000000e+05
1.334069234608280112e+03 1.782554531250000000e+05
1.334070623495902964e+03 1.781793906250000000e+05
1.334072012383992387e+03 1.782595312500000000e+05
1.334073401272082265e+03 1.782319218750000000e+05
1.334074790159705344e+03 1.782266875000000000e+05
1.334076179047794540e+03 1.782687343750000000e+05
1.334077567935884645e+03 1.782140000000000000e+05
1.334078956823973840e+03 1.782463125000000000e+05
1.334080345711597602e+03 1.782535312500000000e+05
1.334081734599687024e+03 1.782146875000000000e+05
1.334083123487776902e+03 1.782353125000000000e+05
1.334084512375400664e+03 1.782309375000000000e+05
1.334085901263489177e+03 1.781667656250000000e+05
1.334087290151579282e+03 1.781536875000000000e+05
1.334088679039203043e+03 1.781935625000000000e+05
1.334090067927292239e+03 1.781562031250000000e+05
1.334091456814916683e+03 1.781746875000000000e+05
1.334092845703005878e+03 1.781650937500000000e+05
1.334094234591095301e+03 1.781463437500000000e+05
1.334095623478719062e+03 1.782143125000000000e+05
1.334097012366808485e+03 1.782345156250000000e+05
1.334098401254897681e+03 1.781654218750000000e+05
1.334099790142521215e+03 1.782611562500000000e+05
1.334101179030610638e+03 1.780995000000000000e+05
1.334102567918235081e+03 1.782001250000000000e+05
1.334103956806324277e+03 1.782427812500000000e+05
1.334105345694413700e+03 1.782939375000000000e+05
1.334106734582038143e+03 1.781628750000000000e+05
1.334108123470126884e+03 1.782516875000000000e+05
1.334109512357750418e+03 1.782799687500000000e+05
1.334110901245840523e+03 1.782147968750000000e+05
1.334112290133929719e+03 1.782413437500000000e+05
1.334113679021553480e+03 1.782484687500000000e+05
1.334115067909642676e+03 1.782606718750000000e+05
1.334116456797267119e+03 1.781983750000000000e+05
1.334117845685356315e+03 1.781785156250000000e+05
1.334119234572979394e+03 1.782054218750000000e+05
1.334120623461069499e+03 1.781752343750000000e+05
1.334122012349159377e+03 1.781459218750000000e+05
1.334123401236782456e+03 1.782134687500000000e+05
1.334124790124871652e+03 1.781695312500000000e+05
1.334126179012496095e+03 1.782132187500000000e+05
1.334127567900585518e+03 1.781777187500000000e+05
1.334128956788209052e+03 1.781828125000000000e+05
1.334130345676298475e+03 1.781602500000000000e+05
1.334131734563922691e+03 1.782357812500000000e+05
1.334133123452012114e+03 1.782218281250000000e+05
1.334134512339635194e+03 1.781409062500000000e+05
1.334135901227725299e+03 1.782138750000000000e+05
1.334137290115348833e+03 1.783030937500000000e+05
1.334138679003437574e+03 1.781560781250000000e+05
1.334140067891061790e+03 1.781744531250000000e+05
1.334141456779151895e+03 1.782743750000000000e+05
1.334142845666775429e+03 1.782010312500000000e+05
1.334144234554864852e+03 1.782320000000000000e+05
1.334145623442488613e+03 1.782539531250000000e+05
1.334147012330577809e+03 1.782755625000000000e+05
1.334148401218201570e+03 1.782075937500000000e+05
1.334149790106290766e+03 1.782420937500000000e+05
1.334151178993915210e+03 1.782370937500000000e+05
1.334152567882004405e+03 1.781700625000000000e+05
1.334153956769628167e+03 1.781554218750000000e+05
1.334155345657718271e+03 1.782389687500000000e+05
1.334156734545341351e+03 1.781437968750000000e+05
1.334158123433430546e+03 1.781456093750000000e+05
1.334159512321054990e+03 1.782543593750000000e+05
1.334160901209144185e+03 1.782515625000000000e+05
1.334162290096767947e+03 1.781643125000000000e+05
1.334163678984391481e+03 1.782124375000000000e+05
1.334165067872481586e+03 1.782514687500000000e+05
1.334166456760105120e+03 1.782796875000000000e+05
1.334167845648193861e+03 1.781907968750000000e+05
1.334169234535818305e+03 1.781467343750000000e+05
1.334170623423907728e+03 1.781964687500000000e+05
1.334172012311530580e+03 1.782512187500000000e+05
1.334173401199154796e+03 1.782152968750000000e+05
1.334174790087244901e+03 1.782332343750000000e+05
1.334176178974867980e+03 1.782282187500000000e+05
1.334177567862957403e+03 1.781424687500000000e+05
1.334178956750581619e+03 1.782803593750000000e+05
1.334180345638205381e+03 1.782366093750000000e+05
1.334181734526294576e+03 1.782799375000000000e+05
1.334183123413918338e+03 1.781904218750000000e+05
1.334184512301542782e+03 1.782273125000000000e+05
1.334185901189631977e+03 1.782084843750000000e+05
1.334187290077255057e+03 1.782683125000000000e+05
1.334188678965344934e+03 1.781491406250000000e+05
1.334190067852968696e+03 1.781666093750000000e+05
1.334191456740592457e+03 1.782391875000000000e+05
1.334192845628682335e+03 1.781646875000000000e+05
1.334194234516306096e+03 1.782677343750000000e+05
1.334195623403929631e+03 1.781580781250000000e+05
1.334197012292019053e+03 1.782037500000000000e+05
1.334198401179642588e+03 1.782115468750000000e+05
1.334199790067266349e+03 1.781521718750000000e+05
1.334201178955355772e+03 1.780931250000000000e+05
1.334202567842979988e+03 1.782258906250000000e+05
1.334203956730604432e+03 1.781545000000000000e+05
1.334205345618693173e+03 1.782736875000000000e+05
1.334206734506316707e+03 1.780730781250000000e+05
1.334208123393941150e+03 1.781904218750000000e+05
1.334209512282029664e+03 1.781572031250000000e+05
1.334210901169653425e+03 1.782119531250000000e+05
1.334212290057277642e+03 1.781743906250000000e+05
1.334213678945367064e+03 1.781531093750000000e+05
1.334215067832990826e+03 1.782691875000000000e+05
1.334216456720614360e+03 1.782272031250000000e+05
1.334217845608238804e+03 1.782316718750000000e+05
1.334219234496328227e+03 1.781582500000000000e+05
1.334220623383951079e+03 1.781634843750000000e+05
1.334222012271575522e+03 1.783155781250000000e+05
1.334223401159665627e+03 1.782084218750000000e+05
1.334224790047288479e+03 1.782173437500000000e+05
1.334226178934912241e+03 1.782029843750000000e+05
1.334227567822536457e+03 1.782307500000000000e+05
1.334228956710625880e+03 1.782396250000000000e+05
1.334230345598249642e+03 1.781712812500000000e+05
1.334231734485873176e+03 1.781648125000000000e+05
1.334233123373497619e+03 1.780841406250000000e+05
1.334234512261586815e+03 1.782216562500000000e+05
1.334235901149209894e+03 1.782085000000000000e+05
1.334237290036834111e+03 1.782972500000000000e+05
1.334238678924457872e+03 1.781511406250000000e+05
1.334240067812081634e+03 1.781772656250000000e+05
1.334241456700171511e+03 1.782082656250000000e+05
1.334242845587795273e+03 1.781382187500000000e+05
1.334244234475419034e+03 1.781923593750000000e+05
1.334245623363042569e+03 1.782154531250000000e+05
1.334247012251131764e+03 1.782168750000000000e+05
1.334248401138755526e+03 1.782142031250000000e+05
1.334249790026379287e+03 1.781889375000000000e+05
1.334251178914003049e+03 1.781756562500000000e+05
1.334252567801627265e+03 1.781322031250000000e+05
1.334253956689251027e+03 1.781446406250000000e+05
1.334255345577340222e+03 1.782086250000000000e+05
1.334256734464964666e+03 1.781203437500000000e+05
1.334258123352587518e+03 1.782122656250000000e+05
1.334259512240211279e+03 1.782202031250000000e+05
1.334260901127835496e+03 1.782198437500000000e+05
1.334262290015459257e+03 1.782054687500000000e+05
1.334263678903548680e+03 1.781803593750000000e+05
1.334265067791172442e+03 1.782085468750000000e+05
1.334266456678796658e+03 1.782061406250000000e+05
1.334267845566420419e+03 1.782125468750000000e+05
1.334269234454043271e+03 1.782536562500000000e+05
1.334270623341667715e+03 1.781485312500000000e+05
1.334272012229292159e+03 1.781589218750000000e+05
1.334273401117380672e+03 1.782025312500000000e+05
1.334274790005004434e+03 1.782114687500000000e+05
1.334276178892628650e+03 1.781558281250000000e+05
1.334277567780251729e+03 1.781585468750000000e+05
1.334278956667875264e+03 1.782610468750000000e+05
1.334280345555499707e+03 1.782503750000000000e+05
1.334281734443123241e+03 1.783557812500000000e+05
1.334283123330747003e+03 1.782320312500000000e+05
1.334284512218836426e+03 1.782595781250000000e+05
1.334285901106460642e+03 1.782785156250000000e+05
1.334287289994084404e+03 1.782649687500000000e+05
1.334288678881707256e+03 1.781545937500000000e+05
1.334290067769331699e+03 1.781600156250000000e+05
1.334291456656955461e+03 1.782450781250000000e+05
1.334292845544578995e+03 1.782115468750000000e+05
1.334294234432203439e+03 1.781400937500000000e+05
1.334295623319826973e+03 1.781899375000000000e+05
1.334297012207450734e+03 1.782102968750000000e+05
1.334298401095074496e+03 1.781754062500000000e+05
1.334299789982698258e+03 1.782272343750000000e+05
1.334301178870321792e+03 1.781442812500000000e+05
1.334302567757945326e+03 nan
1.334303956645569770e+03 1.781625781250000000e+05
1.334305345533659874e+03 1.782575156250000000e+05
1.334306734421282727e+03 1.782086875000000000e+05
1.334308123308906488e+03 1.782005625000000000e+05
1.334309512196530932e+03 1.782210781250000000e+05
1.334310901084154011e+03 1.782043593750000000e+05
1.334312289971777545e+03 1.782634531250000000e+05
1.334313678859401989e+03 nan
1.334315067747025523e+03 nan
1.334316456634649057e+03 1.782351406250000000e+05
1.334317845522272819e+03 1.781256093750000000e+05
1.334319234409897263e+03 1.783081875000000000e+05
1.334320623297520797e+03 1.782381250000000000e+05
1.334322012185143876e+03 1.782182031250000000e+05
1.334323401072768320e+03 1.782104843750000000e+05
1.334324789960392536e+03 1.781490781250000000e+05
1.334326178848015616e+03 1.781118750000000000e+05
1.334327567735639150e+03 1.781807187500000000e+05
1.334328956623263593e+03 1.781626718750000000e+05
1.334330345510887355e+03 1.782103750000000000e+05
1.334331734398510889e+03 1.781799687500000000e+05
1.334333123285668989e+03 1.782063750000000000e+05
1.334334512173293206e+03 1.782520781250000000e+05
1.334335901060916967e+03 1.782525468750000000e+05
1.334337289948540047e+03 1.781698437500000000e+05
1.334338678836164490e+03 1.782450625000000000e+05
1.334340067723788025e+03 1.782432187500000000e+05
1.334341456611411559e+03 1.782117031250000000e+05
1.334342845499036002e+03 1.781902343750000000e+05
1.334344234386659764e+03 1.781949843750000000e+05
1.334345623274283298e+03 1.782169843750000000e+05
1.334347012161907060e+03 1.781896875000000000e+05
1.334348401049530821e+03 1.781785312500000000e+05
1.334349789937154355e+03 1.782669843750000000e+05
1.334351178824778117e+03 1.782024687500000000e+05
1.334352567712401651e+03 1.781963593750000000e+05
1.334353956599560433e+03 nan
1.334355345487183968e+03 1.781273281250000000e+05
1.334356734374807729e+03 1.781500468750000000e+05
1.334358123262432173e+03 1.781756093750000000e+05
1.334359512150055252e+03 1.782474531250000000e+05
1.334360901037678786e+03 1.783026250000000000e+05
1.334362289925303230e+03 1.782512656250000000e+05
1.334363678812926764e+03 1.782201875000000000e+05
1.334365067700550526e+03 1.782175937500000000e+05
1.334366456587708399e+03 1.781597500000000000e+05
1.334367845475332842e+03 1.782474687500000000e+05
1.334369234362956377e+03 1.781820000000000000e+05
1.334370623250579456e+03 1.781442343750000000e+05
1.334372012138203900e+03 1.781377500000000000e+05
1.334373401025828116e+03 1.781755937500000000e+05
1.334374789913451195e+03 1.781899687500000000e+05
1.334376178800609068e+03 1.781790156250000000e+05
1.334377567688233512e+03 1.782478750000000000e+05
1.334378956575857273e+03 1.781669687500000000e+05
1.334380345463480808e+03 1.782324218750000000e+05
1.334381734351104569e+03 1.782374375000000000e+05
1.334383123238263124e+03 1.781948906250000000e+05
1.334384512125886886e+03 1.782649375000000000e+05
1.334385901013509965e+03 1.781760937500000000e+05
1.334387289901134409e+03 1.782080000000000000e+05
1.334388678788757943e+03 1.781558750000000000e+05
1.334390067676381022e+03 1.781597187500000000e+05
1.334391456563539577e+03 1.782179062500000000e+05
1.334392845451164021e+03 1.782214375000000000e+05
1.334394234338787555e+03 1.781789531250000000e+05
1.334395623226411317e+03 1.781653906250000000e+05
1.334397012113569417e+03 1.781590625000000000e+05
1.334398401001192951e+03 1.781657968750000000e+05
1.334399789888816713e+03 1.781866562500000000e+05
1.334401178776440247e+03 1.783305781250000000e+05
1.334402567664064691e+03 1.782072031250000000e+05
1.334403956551222564e+03 1.781997500000000000e+05
1.334405345438846325e+03 1.781586093750000000e+05
1.334406734326470769e+03 1.782722187500000000e+05
1.334408123214093848e+03 1.782617812500000000e+05
1.334409512101251721e+03 1.782308906250000000e+05
1.334410900988876165e+03 1.782535312500000000e+05
1.334412289876499017e+03 1.781663281250000000e+05
1.334413678764122778e+03 1.782196718750000000e+05
1.334415067651281333e+03 1.782186718750000000e+05
1.334416456538905777e+03 1.782190937500000000e+05
1.334417845426529311e+03 1.781666718750000000e+05
1.334419234313686729e+03 1.782140156250000000e+05
1.334420623201311173e+03 1.782363593750000000e+05
1.334422012088934935e+03 1.783218281250000000e+05
1.334423400976557787e+03 1.782360312500000000e+05
1.334424789863716569e+03 1.781495156250000000e+05
1.334426178751341013e+03 1.782533437500000000e+05
1.334427567638963865e+03 1.781697968750000000e+05
1.334428956526121965e+03 1.781844531250000000e+05
1.334430345413746181e+03 1.782411562500000000e+05
1.334431734301369943e+03 1.781549843750000000e+05
1.334433123188528043e+03 1.781191875000000000e+05
1.334434512076151577e+03 1.781122187500000000e+05
1.334435900963776021e+03 1.782037656250000000e+05
1.334437289850933894e+03 1.781897343750000000e+05
