# t_days flux
1.336837575420736584e+03 1.359004218750000000e+05
1.336838964313378483e+03 1.358923125000000000e+05
1.336840353205555857e+03 1.359033593750000000e+05
1.336841742098198438e+03 1.359124531250000000e+05
1.336843130990374448e+03 1.359681093750000000e+05
1.336844519883017483e+03 1.359899687500000000e+05
1.336845908775660746e+03 1.359848125000000000e+05
1.336847297667836756e+03 1.359645781250000000e+05
1.336848686560479337e+03 1.359692187500000000e+05
1.336850075452656938e+03 1.359573906250000000e+05
1.336851464345299974e+03 1.360210468750000000e+05
1.336852853237476893e+03 1.359687031250000000e+05
1.336854242130118564e+03 1.360112968750000000e+05
1.336855631022761600e+03 1.360047968750000000e+05
1.336857019914938519e+03 1.360089687500000000e+05
1.336858408807580190e+03 1.359514687500000000e+05
1.336859797699757792e+03 1.359978125000000000e+05
1.336861186592400827e+03 1.359350000000000000e+05
1.336862575484576837e+03 1.358934062500000000e+05
1.336863964377219418e+03 1.358551406250000000e+05
1.336865353269396792e+03 1.358767187500000000e+05
1.336866742162038690e+03 1.360385468750000000e+05
1.336868131054215382e+03 1.358522187500000000e+05
1.336869519946858645e+03 1.358854843750000000e+05
1.336870908839035337e+03 1.359554375000000000e+05
1.336872297731677918e+03 1.359199218750000000e+05
1.336873686624320499e+03 1.358991250000000000e+05
1.336875075516497191e+03 1.358739843750000000e+05
1.336876464409139544e+03 1.359902031250000000e+05
1.336877853301316463e+03 1.360449218750000000e+05
1.336879242193959044e+03 1.359456250000000000e+05
1.336880631086136418e+03 1.359515937500000000e+05
1.336882019978778999e+03 1.359495000000000000e+05
1.336883408870955009e+03 1.359547031250000000e+05
1.336884797763598044e+03 1.358719843750000000e+05
1.336886186655774964e+03 1.359046250000000000e+05
1.336887575548416635e+03 1.359001562500000000e+05
1.336888964440594236e+03 1.359335156250000000e+05
1.336890353333237499e+03 1.359715625000000000e+05
1.336891742225413509e+03 1.359144531250000000e+05
1.336893131117590428e+03 1.359434531250000000e+05
1.336894520010233464e+03 1.359943281250000000e+05
1.336895908902410383e+03 1.359381406250000000e+05
1.336897297795052737e+03 1.359836562500000000e+05
1.336898686687229429e+03 1.359128750000000000e+05
1.336900075579872009e+03 1.358910625000000000e+05
1.336901464472048929e+03 1.359831250000000000e+05
1.336902853364691282e+03 1.359764687500000000e+05
1.336904242256867974e+03 1.359582031250000000e+05
1.336905631149511237e+03 1.359314687500000000e+05
1.336907020041687929e+03 1.359232187500000000e+05
1.336908408934329827e+03 1.359400625000000000e+05
1.336909797826507429e+03 1.360207187500000000e+05
1.336911186718684121e+03 1.359788437500000000e+05
1.336912575611326019e+03 1.359136562500000000e+05
1.336913964503503394e+03 1.359456093750000000e+05
1.336915353396146429e+03 1.358581093750000000e+05
1.336916742288323348e+03 1.359174843750000000e+05
1.336918131180965929e+03 1.359240156250000000e+05
1.336919520073142621e+03 1.359062968750000000e+05
1.336920908965784974e+03 1.359164843750000000e+05
1.336922297857961894e+03 1.359545000000000000e+05
1.336923686750138586e+03 1.359891562500000000e+05
1.336925075642781621e+03 1.360196718750000000e+05
1.336926464534958541e+03 1.358722812500000000e+05
1.336927853427600212e+03 1.359112656250000000e+05
1.336929242319777813e+03 1.358868437500000000e+05
1.336930631211955415e+03 1.359125468750000000e+05
1.336932020104597086e+03 1.358156875000000000e+05
1.336933408996774006e+03 1.358512812500000000e+05
1.336934797889417041e+03 1.359110312500000000e+05
1.336936186781593051e+03 1.359387343750000000e+05
1.336937575673769970e+03 1.359073437500000000e+05
1.336938964566413006e+03 1.359559375000000000e+05
1.336940353458589925e+03 1.358924062500000000e+05
1.336941742351232506e+03 1.359052656250000000e+05
1.336943131243409198e+03 1.359304687500000000e+05
1.336944520135585890e+03 1.358965468750000000e+05
1.336945909028228471e+03 1.358957812500000000e+05
1.336947297920405390e+03 1.359408437500000000e+05
1.336948686813047743e+03 1.359507656250000000e+05
1.336950075705225345e+03 1.358708281250000000e+05
1.336951464597402037e+03 1.359144062500000000e+05
1.336952853490043935e+03 1.358631250000000000e+05
1.336954242382221310e+03 1.358415468750000000e+05
1.336955631274398229e+03 1.359432812500000000e+05
1.336957020167039900e+03 1.359211562500000000e+05
1.336958409059217274e+03 1.359606406250000000e+05
1.336959797951394876e+03 1.358710781250000000e+05
1.336961186844036774e+03 1.358638125000000000e+05
1.336962575736213466e+03 1.358640312500000000e+05
1.336963964628856729e+03 1.358405156250000000e+05
1.336965353521033421e+03 1.359728281250000000e+05
1.336966742413210113e+03 1.359030000000000000e+05
1.336968131305852694e+03 1.359109062500000000e+05
1.336969520198029613e+03 1.358759687500000000e+05
1.336970909090206305e+03 1.358767500000000000e+05
1.336972297982848659e+03 1.359589218750000000e+05
1.336973686875025578e+03 1.359372343750000000e+05
1.336975075767202952e+03 1.359310000000000000e+05
1.336976464659845533e+03 1.358466718750000000e+05
1.336977853552022452e+03 1.359339687500000000e+05
1.336979242444199826e+03 1.359155156250000000e+05
1.336980631336375836e+03 1.359369218750000000e+05
1.336982020229018417e+03 1.358858750000000000e+05
1.336983409121195791e+03 1.359310156250000000e+05
1.336984798013372711e+03 1.358690312500000000e+05
1.336986186906015291e+03 1.360766718750000000e+05
1.336987575798191983e+03 1.359072812500000000e+05
1.336988964690368675e+03 1.359096406250000000e+05
1.336990353583011256e+03 1.358291875000000000e+05
1.336991742475188175e+03 1.359021562500000000e+05
1.336993131367364867e+03 1.359032968750000000e+05
1.336994520259542469e+03 1.358443906250000000e+05
1.336995909152184822e+03 1.359536250000000000e+05
1.336997298044360832e+03 1.359617812500000000e+05
1.336998686936538206e+03 1.358431250000000000e+05
1.337000075829181469e+03 1.358965937500000000e+05
1.337001464721357706e+03 1.359767187500000000e+05
1.337002853613534398e+03 1.359254375000000000e+05
1.337004242505712000e+03 1.358868437500000000e+05
1.337005631398353671e+03 1.359258125000000000e+05
1.337007020290530591e+03 1.359837187500000000e+05
1.337008409182707965e+03 1.358926718750000000e+05
1.337009798075350545e+03 1.359063281250000000e+05
1.337011186967527237e+03 1.359556875000000000e+05
1.337012575859703929e+03 1.359945468750000000e+05
1.337013964751880849e+03 1.359650468750000000e+05
1.337015353644523429e+03 1.358674218750000000e+05
1.337016742536700121e+03 1.358777500000000000e+05
1.337018131428876814e+03 1.358787343750000000e+05
1.337019520321054415e+03 1.358955937500000000e+05
1.337020909213696768e+03 1.359520781250000000e+05
1.337022298105873006e+03 1.358719687500000000e+05
1.337023686998050607e+03 1.359407656250000000e+05
1.337025075890227299e+03 1.358424843750000000e+05
1.337026464782403536e+03 1.359710312500000000e+05
1.337027853675046572e+03 1.359265937500000000e+05
1.337029242567223946e+03 1.358646093750000000e+05
1.337030631459400183e+03 1.359774531250000000e+05
1.337032020351576875e+03 1.358731406250000000e+05
1.337033409244220138e+03 1.359420625000000000e+05
1.337034798136396830e+03 1.359674375000000000e+05
1.337036187028573750e+03 1.358952968750000000e+05
1.337037575920750669e+03 1.359222500000000000e+05
1.337038964812927361e+03 1.358165000000000000e+05
1.337040353705569714e+03 1.359190937500000000e+05
1.337041742597746634e+03 1.358924843750000000e+05
1.337043131489924008e+03 1.360622812500000000e+05
1.337044520382101609e+03 1.359237343750000000e+05
1.337045909274277847e+03 1.359062656250000000e+05
1.337047298166920200e+03 1.359164062500000000e+05
1.337048687059097801e+03 1.359308750000000000e+05
1.337050075951273811e+03 1.359498125000000000e+05
1.337051464843450731e+03 1.359218437500000000e+05
1.337052853735628105e+03 1.359884375000000000e+05
1.337054242628270686e+03 1.359601406250000000e+05
1.337055631520447378e+03 1.359000156250000000e+05
1.337057020412624070e+03 1.359593906250000000e+05
1.337058409304800989e+03 1.358521875000000000e+05
1.337059798196977908e+03 1.358700156250000000e+05
1.337061187089154600e+03 1.358666093750000000e+05
1.337062575981796954e+03 1.359005781250000000e+05
1.337063964873974555e+03 1.359848750000000000e+05
1.337065353766151247e+03 1.358719687500000000e+05
1.337066742658327485e+03 1.359636250000000000e+05
1.337068131550505086e+03 1.359705625000000000e+05
1.337069520442682460e+03 1.358940468750000000e+05
1.337070909334858470e+03 1.359672031250000000e+05
1.337072298227500823e+03 1.359085156250000000e+05
1.337073687119678425e+03 1.357907656250000000e+05
1.337075076011854662e+03 1.358824843750000000e+05
1.337076464904031354e+03 1.359781093750000000e+05
1.337077853796208956e+03 1.359300000000000000e+05
1.337079242688385648e+03 1.359564375000000000e+05
1.337080631580562340e+03 1.359540468750000000e+05
1.337082020473204921e+03 1.359035468750000000e+05
1.337083409365381840e+03 1.359208906250000000e+05
1.337084798257558532e+03 1.360273593750000000e+05
1.337086187149735224e+03 1.359432500000000000e+05
1.337087576041912143e+03 1.360004218750000000e+05
1.337088964934089518e+03 1.359579218750000000e+05
1.337090353826266437e+03 1.358894375000000000e+05
1.337091742718442447e+03 1.358974687500000000e+05
1.337093131610620048e+03 1.359879531250000000e+05
1.337094520503262402e+03 1.359331093750000000e+05
1.337095909395438639e+03 1.359833750000000000e+05
1.337097298287616240e+03 1.359430312500000000e+05
1.337098687179793615e+03 1.358759531250000000e+05
1.337100076071969625e+03 1.358435781250000000e+05
1.337101464964146544e+03 1.360662500000000000e+05
1.337102853856323918e+03 1.359557812500000000e+05
1.337104242748501520e+03 1.359342656250000000e+05
1.337105631640678212e+03 1.359708281250000000e+05
1.337107020532854449e+03 1.358364687500000000e+05
1.337108409425032050e+03 1.359538906250000000e+05
1.337109798317674404e+03 1.360398281250000000e+05
1.337111187209850641e+03 1.359713750000000000e+05
1.337112576102028015e+03 1.359332812500000000e+05
1.337113964994205389e+03 1.359120156250000000e+05
1.337115353886381627e+03 1.359037500000000000e+05
1.337116742778558319e+03 1.358332187500000000e+05
1.337118131670735920e+03 1.359765156250000000e+05
1.337119520562912157e+03 1.360265781250000000e+05
1.337120909455088849e+03 1.359135312500000000e+05
1.337122298347266451e+03 1.359034062500000000e+05
1.337123687239443143e+03 1.359136093750000000e+05
1.337125076131619835e+03 1.359339687500000000e+05
1.337126465023796754e+03 1.359710937500000000e+05
1.337127853915973674e+03 1.359588593750000000e+05
1.337129242808151048e+03 1.359457968750000000e+05
1.337130631700327967e+03 1.359715937500000000e+05
1.337132020592503977e+03 1.359368593750000000e+05
1.337133409484681351e+03 1.359232500000000000e+05
1.337134798376858271e+03 1.359396718750000000e+05
1.337136187269499942e+03 1.359289218750000000e+05
1.337137576161677543e+03 1.359105781250000000e+05
1.337138965053854918e+03 1.360401875000000000e+05
1.337140353946030928e+03 1.359247656250000000e+05
1.337141742838207847e+03 1.360136406250000000e+05
1.337143131730385221e+03 1.359288437500000000e+05
1.337144520622561458e+03 1.358871562500000000e+05
1.337145909514738150e+03 1.359193437500000000e+05
1.337147298406915752e+03 1.359992343750000000e+05
1.337148687299092444e+03 1.360020781250000000e+05
1.337150076191269363e+03 1.359403906250000000e+05
1.337151465083446283e+03 1.359639843750000000e+05
1.337152853975622975e+03 1.358837812500000000e+05
1.337154242867799667e+03 1.359043125000000000e+05
1.337155631759976586e+03 1.359703125000000000e+05
1.337157020652153506e+03 1.359724687500000000e+05
1.337158409544330880e+03 1.358844843750000000e+05
1.337159798436507799e+03 1.359303281250000000e+05
1.337161187328683809e+03 1.358903906250000000e+05
1.337162576220861183e+03 1.359319375000000000e+05
1.337163965113038785e+03 1.359212656250000000e+05
1.337165354004749361e+03 1.359433593750000000e+05
1.337166742896926053e+03 1.360027812500000000e+05
1.337168131789103654e+03 1.359827187500000000e+05
1.337169520681280346e+03 1.361235000000000000e+05
1.337170909573457038e+03 1.359810312500000000e+05
1.337172298465633958e+03 1.359182812500000000e+05
1.337173687357811332e+03 1.359961250000000000e+05
1.337175076249988251e+03 1.359197343750000000e+05
1.337176465142164261e+03 1.359793593750000000e+05
1.337177854034341863e+03 1.358810625000000000e+05
1.337179242926518555e+03 1.359964687500000000e+05
1.337180631818694792e+03 1.358312031250000000e+05
1.337182020710872393e+03 1.359972656250000000e+05
1.337183409603049768e+03 1.359556875000000000e+05
1.337184798495225778e+03 1.359689062500000000e+05
1.337186187387402697e+03 1.358883593750000000e+05
1.337187576279580071e+03 1.359364843750000000e+05
1.337188965171756308e+03 1.359230781250000000e+05
1.337190354063933000e+03 1.360003437500000000e+05
1.337191742955644941e+03 1.359428437500000000e+05
1.337193131847821633e+03 1.358020468750000000e+05
1.337194520739998552e+03 1.360153125000000000e+05
1.337195909632175471e+03 1.359957031250000000e+05
1.337197298524352163e+03 1.358659062500000000e+05
1.337198687416529765e+03 1.358449843750000000e+05
1.337200076308706457e+03 1.359157656250000000e+05
1.337201465200882467e+03 1.358814843750000000e+05
1.337202854093059841e+03 1.359499218750000000e+05
1.337204242985236760e+03 1.359316406250000000e+05
1.337205631877412770e+03 1.359462187500000000e+05
1.337207020769124711e+03 1.359398437500000000e+05
1.337208409661302312e+03 1.358864531250000000e+05
1.337209798553478322e+03 1.359274531250000000e+05
1.337211187445655241e+03 1.358938593750000000e+05
1.337212576337832616e+03 1.358927500000000000e+05
1.337213965230008625e+03 1.360100000000000000e+05
1.337215354122185545e+03 1.358400312500000000e+05
1.337216743014362919e+03 1.359752187500000000e+05
1.337218131906539838e+03 1.358215625000000000e+05
1.337219520798251096e+03 1.359693906250000000e+05
1.337220909690427789e+03 1.359231875000000000e+05
1.337222298582604481e+03 1.359503906250000000e+05
1.337223687474781400e+03 1.359226250000000000e+05
1.337225076366958319e+03 1.358359375000000000e+05
1.337226465259135011e+03 1.360240625000000000e+05
1.337227854151312613e+03 1.358754218750000000e+05
1.337229243043023644e+03 1.359006562500000000e+05
1.337230631935199881e+03 1.359254218750000000e+05
1.337232020827377255e+03 1.358426875000000000e+05
1.337233409719554629e+03 1.359238906250000000e+05
1.337234798611731549e+03 1.359620312500000000e+05
1.337236187503908468e+03 1.359652187500000000e+05
1.337237576396085160e+03 1.359836562500000000e+05
1.337238965287796191e+03 1.358840468750000000e+05
1.337240354179973110e+03 1.359374062500000000e+05
1.337241743072150030e+03 1.359687968750000000e+05
1.337243131964327404e+03 1.359661250000000000e+05
1.337244520856504323e+03 1.358767812500000000e+05
1.337245909748680333e+03 1.358594531250000000e+05
1.337247298640392046e+03 1.358749531250000000e+05
1.337248687532568965e+03 1.359585625000000000e+05
1.337250076424744975e+03 1.359617343750000000e+05
1.337251465316922577e+03 1.359094218750000000e+05
1.337252854209100178e+03 1.359117031250000000e+05
1.337254243100810527e+03 1.358997187500000000e+05
1.337255631992987446e+03 1.358858437500000000e+05
1.337257020885164820e+03 1.359954687500000000e+05
1.337258409777341740e+03 1.359224375000000000e+05
1.337259798669518432e+03 1.360181562500000000e+05
1.337261187561229463e+03 1.358814375000000000e+05
1.337262576453406382e+03 1.359377968750000000e+05
1.337263965345583301e+03 1.359312656250000000e+05
1.337265354237759993e+03 1.359022812500000000e+05
1.337266743129936685e+03 1.359669687500000000e+05
1.337268132021648626e+03 1.358080000000000000e+05
1.337269520913825318e+03 1.358932343750000000e+05
1.337270909806001555e+03 1.358796250000000000e+05
1.337272298698179156e+03 1.360093750000000000e+05
1.337273687589890187e+03 1.359732812500000000e+05
1.337275076482066197e+03 1.358400000000000000e+05
1.337276465374243571e+03 1.358907187500000000e+05
1.337277854266421173e+03 1.359301718750000000e+05
1.337279243158597410e+03 1.359172968750000000e+05
1.337280632050308441e+03 1.359041093750000000e+05
1.337282020942486042e+03 1.359427187500000000e+05
1.337283409834662052e+03 1.359643593750000000e+05
1.337284798726838972e+03 1.358872812500000000e+05
1.337286187618550684e+03 1.359206406250000000e+05
1.337287576510727604e+03 1.359821093750000000e+05
1.337288965402904296e+03 1.359493125000000000e+05
1.337290354295080988e+03 1.359099843750000000e+05
1.337291743186792246e+03 1.359721093750000000e+05
1.337293132078969620e+03 1.359079531250000000e+05
1.337294520971146540e+03 1.358526562500000000e+05
1.337295909862857798e+03 1.358938593750000000e+05
1.337297298755035172e+03 1.359647812500000000e+05
1.337298687647211182e+03 1.359478437500000000e+05
1.337300076539388101e+03 1.359550468750000000e+05
1.337301465431099814e+03 1.359093125000000000e+05
1.337302854323276733e+03 1.358964375000000000e+05
1.337304243215453653e+03 1.359748593750000000e+05
1.337305632107630345e+03 1.359213125000000000e+05
1.337307020999341376e+03 1.359187656250000000e+05
1.337308409891518295e+03 1.359687187500000000e+05
1.337309798783695214e+03 1.358741406250000000e+05
1.337311187675406245e+03 1.359322968750000000e+05
1.337312576567583847e+03 1.359111406250000000e+05
1.337313965459760539e+03 1.358716562500000000e+05
1.337315354351471115e+03 1.359190468750000000e+05
1.337316743243648489e+03 1.359419843750000000e+05
1.337318132135825863e+03 1.359332500000000000e+05
1.337319521028002100e+03 1.359156406250000000e+05
1.337320909919713131e+03 1.359076875000000000e+05
1.337322298811890732e+03 1.358810468750000000e+05
1.337323687704066970e+03 1.359005156250000000e+05
1.337325076595778000e+03 1.359437187500000000e+05
1.337326465487955602e+03 1.358942031250000000e+05
1.337327854380132294e+03 1.359063906250000000e+05
1.337329243271843325e+03 1.359004531250000000e+05
1.337330632164020244e+03 1.359160468750000000e+05
1.337332021056197163e+03 1.359762656250000000e+05
1.337333409947908194e+03 1.358799531250000000e+05
1.337334798840084886e+03 1.359505625000000000e+05
1.337336187732261806e+03 1.359707656250000000e+05
1.337337576623973519e+03 1.360396875000000000e+05
1.337338965516150438e+03 1.359696875000000000e+05
1.337340354408326448e+03 1.359714843750000000e+05
1.337341743300038388e+03 1.359427031250000000e+05
1.337343132192215080e+03 1.359967187500000000e+05
1.337344521083925656e+03 1.360172031250000000e+05
1.337345909976103258e+03 1.359348750000000000e+05
1.337347298868280632e+03 1.359015937500000000e+05
1.337348687759990980e+03 1.359629687500000000e+05
1.337350076652167672e+03 1.359026250000000000e+05
1.337351465544345274e+03 1.359458125000000000e+05
1.337352854436056305e+03 1.359879218750000000e+05
1.337354243328233224e+03 1.358462187500000000e+05
1.337355632219944482e+03 1.359504687500000000e+05
1.337357021112121174e+03 1.359404062500000000e+05
1.337358410004297866e+03 nan
1.337359798896009124e+03 1.359163281250000000e+05
1.337361187788186498e+03 1.360352500000000000e+05
1.337362576680364100e+03 1.359045625000000000e+05
1.337363965572074676e+03 1.359721406250000000e+05
1.337365354464251368e+03 1.359548125000000000e+05
1.337366743355963308e+03 1.359353750000000000e+05
1.337368132248139318e+03 1.359723125000000000e+05
1.337369521140316238e+03 1.359499843750000000e+05
1.337370910032027950e+03 1.359257812500000000e+05
1.337372298924204870e+03 1.358647343750000000e+05
1.337373687815915901e+03 1.359220156250000000e+05
1.337375076708092593e+03 1.358954218750000000e+05
1.337376465599803851e+03 1.359162812500000000e+05
1.337377854491981225e+03 1.358799218750000000e+05
1.337379243384158144e+03 1.359535312500000000e+05
1.337380632275868493e+03 1.359089531250000000e+05
1.337382021168046094e+03 1.359173281250000000e+05
1.337383410059757125e+03 1.358525312500000000e+05
1.337384798951933362e+03 1.359515937500000000e+05
1.337386187843645303e+03 1.360185312500000000e+05
1.337387576735822677e+03 1.358556562500000000e+05
1.337388965627998687e+03 1.359618125000000000e+05
1.337390354519709945e+03 1.360545000000000000e+05
1.337391743411887319e+03 1.359575156250000000e+05
1.337393132303597895e+03 1.359475312500000000e+05
1.337394521195774587e+03 1.358907812500000000e+05
1.337395910087486527e+03 1.360278750000000000e+05
1.337397298979663219e+03 1.359682031250000000e+05
1.337398687871374477e+03 1.359271718750000000e+05
1.337400076763551397e+03 1.358573906250000000e+05
1.337401465655262427e+03 1.359864218750000000e+05
1.337402854547439119e+03 1.359098125000000000e+05
1.337404243439150378e+03 1.359777343750000000e+05
1.337405632331327297e+03 1.360278750000000000e+05
1.337407021223504671e+03 1.359337187500000000e+05
1.337408410115215929e+03 1.359298593750000000e+05
1.337409799007391939e+03 1.358934375000000000e+05
1.337411187899103652e+03 1.359231093750000000e+05
1.337412576791281253e+03 1.359731875000000000e+05
1.337413965682991602e+03 1.359580781250000000e+05
1.337415354575168521e+03 1.359243906250000000e+05
1.337416743466880234e+03 1.359437500000000000e+05
1.337418132359056244e+03 1.360291250000000000e+05
1.337419521250767502e+03 1.359335312500000000e+05
1.337420910142944876e+03 1.360070625000000000e+05
1.337422299034656817e+03 1.358880000000000000e+05
1.337423687926833736e+03 1.359763437500000000e+05
1.337425076818544085e+03 1.358505625000000000e+05
1.337426465710721686e+03 1.359420468750000000e+05
1.337427854602432717e+03 1.359265000000000000e+05
1.337429243494608954e+03 1.358829375000000000e+05
1.337430632386320667e+03 1.359538437500000000e+05
1.337432021278032380e+03 1.359330625000000000e+05
1.337433410170208617e+03 1.359796875000000000e+05
1.337434799061919648e+03 1.359295625000000000e+05
1.337436187954097250e+03 1.359439843750000000e+05
1.337437576845808280e+03 1.359663125000000000e+05
1.337438965737985200e+03 1.359243281250000000e+05
1.337440354629696458e+03 1.359199218750000000e+05
1.337441743521873150e+03 1.359043750000000000e+05
1.337443132413584181e+03 1.358815781250000000e+05
1.337444521305761100e+03 1.360420312500000000e+05
1.337445910197472358e+03 1.359313281250000000e+05
1.337447299089649732e+03 1.358702343750000000e+05
1.337448687981360990e+03 1.359818437500000000e+05
1.337450076873071339e+03 1.358834062500000000e+05
1.337451465765248713e+03 1.359333281250000000e+05
1.337452854656959971e+03 1.359316562500000000e+05
1.337454243549135981e+03 1.359305312500000000e+05
1.337455632440847921e+03 1.359580000000000000e+05
1.337457021333025523e+03 1.359973437500000000e+05
1.337458410224735871e+03 1.358786093750000000e+05
1.337459799116447130e+03 1.358906093750000000e+05
1.337461188008624504e+03 1.358840156250000000e+05
1.337462576900335762e+03 1.359196718750000000e+05
1.337463965792512454e+03 nan
1.337465354684223485e+03 nan
1.337466743575934743e+03 nan
1.337468132468111662e+03 nan
1.337469521359822693e+03 1.359533906250000000e+05
1.337470910251999385e+03 1.359416718750000000e+05
1.337472299143711325e+03 1.358234062500000000e+05
1.337473688035422356e+03 1.359295312500000000e+05
1.337475076927598593e+03 1.359293437500000000e+05
1.337476465819310533e+03 1.359522656250000000e+05
1.337477854711487225e+03 1.359267656250000000e+05
1.337479243603197574e+03 1.359082031250000000e+05
1.337480632494909287e+03 1.359406406250000000e+05
1.337482021387086888e+03 1.361751406250000000e+05
1.337483410278797464e+03 1.359814687500000000e+05
1.337484799170974156e+03 1.360253750000000000e+05
1.337486188062686097e+03 1.359356093750000000e+05
1.337487576954397127e+03 1.359022656250000000e+05
1.337488965846573819e+03 nan
1.337490354738285077e+03 nan
1.337491743629996790e+03 1.359411718750000000e+05
1.337493132522173710e+03 1.359432500000000000e+05
1.337494521413884058e+03 1.359248593750000000e+05
1.337495910305595999e+03 1.359056250000000000e+05
1.337497299197773600e+03 1.359935156250000000e+05
1.337498688089483949e+03 1.359578281250000000e+05
1.337500076981195207e+03 1.360294531250000000e+05
1.337501465873372581e+03 1.360214375000000000e+05
1.337502854765082930e+03 1.359064531250000000e+05
1.337504243656794188e+03 1.359198593750000000e+05
1.337505632548971562e+03 1.359772656250000000e+05
1.337507021440682820e+03 1.359809218750000000e+05
1.337508410332394078e+03 1.359207343750000000e+05
1.337509799224570770e+03 1.359928437500000000e+05
1.337511188116281801e+03 1.359522656250000000e+05
1.337512577007993059e+03 1.359737656250000000e+05
1.337513965900169978e+03 1.358731718750000000e+05
1.337515354791881009e+03 1.358759375000000000e+05
1.337516743683592949e+03 1.359305312500000000e+05
1.337518132575769641e+03 1.359580000000000000e+05
1.337519521467480217e+03 1.359210468750000000e+05
1.337520910359191930e+03 1.359249218750000000e+05
1.337522299251369304e+03 1.359448437500000000e+05
1.337523688143079880e+03 1.358225000000000000e+05
1.337525077034790911e+03 1.359103125000000000e+05
1.337526465926502851e+03 1.358623281250000000e+05
1.337527854818679089e+03 1.358595937500000000e+05
1.337529243710390119e+03 1.359939843750000000e+05
1.337530632602102060e+03 1.359659531250000000e+05
1.337532021494278752e+03 1.358974375000000000e+05
1.337533410385989782e+03 1.360255625000000000e+05
1.337534799277701040e+03 1.359167343750000000e+05
1.337536188169412299e+03 1.359296406250000000e+05
1.337537577061588991e+03 1.360487343750000000e+05
1.337538965953300021e+03 1.359346562500000000e+05
1.337540354845011279e+03 1.359691250000000000e+05
1.337541743736722992e+03 1.358279531250000000e+05
1.337543132628899912e+03 1.360564375000000000e+05
1.337544521520610260e+03 1.360160468750000000e+05
1.337545910412322201e+03 1.359153125000000000e+05
1.337547299304034141e+03 1.359027812500000000e+05
1.337548688196210833e+03 1.359597812500000000e+05
1.337550077087921863e+03 1.359335000000000000e+05
1.337551465979633122e+03 1.358785000000000000e+05
1.337552854871344380e+03 1.359093906250000000e+05
1.337554243763521072e+03 1.359208593750000000e+05
1.337555632655232102e+03 1.359375000000000000e+05
1.337557021546944043e+03 1.359964531250000000e+05
1.337558410438655073e+03 1.359481093750000000e+05
1.337559799330831311e+03 1.360437343750000000e+05
1.337561188222543251e+03 1.360072656250000000e+05
1.337562577114254282e+03 1.359560312500000000e+05
1.337563966005964630e+03 1.359296875000000000e+05
1.337565354897676343e+03 1.359840156250000000e+05
1.337566743789853945e+03 1.359622968750000000e+05
1.337568132681564521e+03 1.358385937500000000e+05
1.337569521573275551e+03 1.359393906250000000e+05
1.337570910464987492e+03 1.359700937500000000e+05
1.337572299356698522e+03 1.359575937500000000e+05
1.337573688248875214e+03 1.359157656250000000e+05
1.337575077140586473e+03 1.359899687500000000e+05
1.337576466032297731e+03 1.359649531250000000e+05
1.337577854924008761e+03 1.358908593750000000e+05
1.337579243815719792e+03 1.359635000000000000e+05
1.337580632707431050e+03 1.359422812500000000e+05
1.337582021599608424e+03 1.358860625000000000e+05
1.337583410491319682e+03 1.359436406250000000e+05
1.337584799383030031e+03 1.359232812500000000e+05
1.337586188274741971e+03 1.359901875000000000e+05
1.337587577166453002e+03 1.359282031250000000e+05
1.337588966058629239e+03 1.358903125000000000e+05
1.337590354950341180e+03 1.359032812500000000e+05
1.337591743842052892e+03 1.358732656250000000e+05
1.337593132733763241e+03 1.359760156250000000e+05
1.337594521625474499e+03 1.359219218750000000e+05
1.337595910517186212e+03 1.358689062500000000e+05
1.337597299408896788e+03 1.359947187500000000e+05
1.337598688301073480e+03 1.359392500000000000e+05
1.337600077192785420e+03 1.358872500000000000e+05
1.337601466084496451e+03 1.359467031250000000e+05
1.337602854976207709e+03 1.359481093750000000e+05
1.337604243867918967e+03 1.359275625000000000e+05
1.337605632759629998e+03 1.359284218750000000e+05
1.337607021651341938e+03 1.358748281250000000e+05
1.337608410543052969e+03 1.359287500000000000e+05
1.337609799435229206e+03 1.359984531250000000e+05
1.337611188326940919e+03 1.359509531250000000e+05
1.337612577218652177e+03 1.358771406250000000e+05
1.337613966110363208e+03 1.358586250000000000e+05
1.337615355002075148e+03 1.358684375000000000e+05
1.337616743893786179e+03 1.358524062500000000e+05
1.337618132785497210e+03 1.359746875000000000e+05
1.337619521677208468e+03 1.360223125000000000e+05
1.337620910568919726e+03 1.358717656250000000e+05
1.337622299461096418e+03 1.359086562500000000e+05
1.337623688352807449e+03 1.359115781250000000e+05
1.337625077244518707e+03 1.359582187500000000e+05
1.337626466136230420e+03 1.359382656250000000e+05
1.337627855027941678e+03 1.359192500000000000e+05
1.337629243919652026e+03 1.360248281250000000e+05
1.337630632811363967e+03 1.359167500000000000e+05
1.337632021703075679e+03 1.359327812500000000e+05
1.337633410594786028e+03 1.359715468750000000e+05
1.337634799486497286e+03 1.359702187500000000e+05
1.337636188378208999e+03 1.359924062500000000e+05
1.337637577269919575e+03 1.359583906250000000e+05
1.337638966161630606e+03 1.359578593750000000e+05
1.337640355053342546e+03 1.359875468750000000e+05
1.337641743945519238e+03 1.359660312500000000e+05
1.337643132837230496e+03 1.359845937500000000e+05
1.337644521728941754e+03 1.359050937500000000e+05
1.337645910620652785e+03 1.358544375000000000e+05
1.337647299512363816e+03 1.359271562500000000e+05
1.337648688404075074e+03 1.358894218750000000e+05
